screen_name,componentnumber,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class
EmmaDaly,0,2,0.75641,0.838983,0,27
GoodwinPantry,0,0,0,0,0,27
PearsonElaine,0,0,0,0,0,27
BigIssue,0,0,0,0,0,27
EmmaLewellBuck,0,0,0,0,0,27
Okwonga,0,0,0,0,0,27
samirasawlani,0,0,0,0,0,27
WheelerSkye,0,0,0,0,0,27
javierbauluz,0,0,0,0,0,27
BirgitMSchwarz,0,0,0,0,0,27
SweatTweets,0,0,0,0,0,27
dabeard,0,0,0,0,0,27
lourdesgnavarro,0,0,0,0,0,27
monaeltahawy,0,0,0,0,0,27
MollyJongFast,0,0,0,0,0,27
newschambers,0,0,0,0,0,27
juliacarriew,0,0,0,0,0,27
eveewing,0,0,0,0,0,27
MonicaRoa,0,0,0,0,0,27
hopenothate,0,0,0,0,0,27
thompowers,0,0,0,0,0,27
RodRosenstein,0,0,0,0,0,27
KateAronoff,0,0,0,0,0,27
AymanM,0,0,0,0,0,17
AbirGhattas,0,0,0,0,0,27
cooglea,0,0,0,0,0,27
sarah_saadoun,0,0,0,0,0,27
sahagunfelipe,0,0,0,0,0,27
ChrisEvans,0,0,0,0,0,27
MyrtoTilianaki,0,0,0,0,0,27
foreignoffice,0,0,0,0,0,14
tariqahmadbt,0,0,0,0,0,27
jrezaian,0,0,0,0,0,27
KhuloodBadawi,0,0,0,0,0,27
AmnestyIsrael,0,0,0,0,0,27
susannahsirkin,0,0,0,0,0,27
P4HR,0,0,0,0,0,27
jusoorstudies,0,0,0,0,0,27
UNReliefChief,0,0,0,0,0,27
UNOSAT,0,0,0,0,0,27
KellyFlannery8,0,0,0,0,0,27
jazzyjtyler,0,0,0,0,0,27
Flip_Stewart,0,0,0,0,0,27
mcwalker64,0,0,0,0,0,27
CantlieUK,0,0,0,0,0,27
MujMash,0,0,0,0,0,27
mlcanineu,0,0,0,0,0,27
dreisenheath,0,0,0,0,0,27
CharlesMBlow,0,0,0,0,0,27
_SJPeace_,0,0,0,0,0,27
Ny_Tut,0,0,0,0,0,27
RepSouthSudan,0,0,0,0,0,27
Jodiscohen,0,0,0,0,0,27
msanchezMIA,0,0,0,0,0,27
propublica,0,0,0,0,0,27
mattdpearce,0,0,0,0,0,27
HRWSoCal,0,0,0,0,0,27
SayftyCom,0,0,0,0,0,27
ZamaHRW,0,0,0,0,0,27
tds153,0,0,0,0,0,27
juliaioffe,0,0,0,0,0,27
KenidraRWoods_,0,0,0,0,0,27
DrShtayyeh,0,0,0,0,0,27
viaSimonRomero,0,0,0,0,0,27
Millermena,0,0,0,0,0,27
TheNewsHam,0,0,0,0,0,27
WSJ,0,0,0,0,0,38
PhilipRucker,0,0,0,0,0,27
evanchill,0,0,0,0,0,27
baltimoresun,0,0,0,0,0,27
USRealityCheck,0,0,0,0,0,27
ReproRights,0,0,0,0,0,27
jweisswolf,0,0,0,0,0,27
PeriodEquity,0,0,0,0,0,27
MiaFarrow,0,0,0,0,0,27
KreaseChan,0,0,0,0,0,16
ICPhotog,0,0,0,0,0,27
iamwesmoore,0,0,0,0,0,27
AbirajNesha,0,0,0,0,0,27
childrensleague,0,0,0,0,0,27
AgnesCallamard,0,0,0,0,0,27
DavidJollyFL,0,0,0,0,0,27
acog,0,0,0,0,0,27
Benjamin_P_Ward,0,0,0,0,0,27
cicleyg,0,0,0,0,0,27
VictorBlackwell,0,0,0,0,0,27
BillKristol,0,0,0,0,0,27
MARYAMALKHAWAJA,0,0,0,0,0,27
Ruptly,0,0,0,0,0,27
YahyaAlhadid,0,0,0,0,0,27
SikhProf,0,0,0,0,0,27
DRovera,0,4,0.483108,0.5912,0,16
JMJalel_H,0,0,0,0,0,16
CTCWP,0,0,0,0,0,16
Minalami,0,0,0,0,0,16
msf_yemen,0,0,0,0,0,16
UlfLaessing,0,0,0,0,0,16
CalibreObscura,0,0,0,0,0,16
SavetheChildren,0,0,0,0,0,16
peterjsalisbury,0,0,0,0,0,16
naderalihashemi,0,0,0,0,0,16
michelekelemen,0,0,0,0,0,16
ABarnardNYT,0,0,0,0,0,16
samdagher,0,0,0,0,0,16
airwars,0,0,0,0,0,16
AlexGSimon,0,0,0,0,0,16
PeterHarling,0,0,0,0,0,16
RosalieBerthier,0,0,0,0,0,16
LongWarJournal,0,0,0,0,0,16
trocaire,0,0,0,0,0,16
AymanMhanna,0,0,0,0,0,16
MEdwardsJO,0,0,0,0,0,16
DanielEstrin,0,0,0,0,0,16
abubakrbashir4,0,0,0,0,0,16
chehayebk,0,0,0,0,0,16
MaryFitzger,0,0,0,0,0,16
NBCNews,0,0,0,0,0,16
KRitzICRC,0,0,0,0,0,32
AmnestySyria,0,0,0,0,0,16
FamiliesSyria,0,0,0,0,0,16
planetlabs,0,0,0,0,0,16
safwan_almadany,0,0,0,0,0,16
miriammalek,0,0,0,0,0,16
Dr_E_Kendall,0,0,0,0,0,16
YemenEye1,0,0,0,0,0,16
FannyFacsar,0,0,0,0,0,16
rahhal89,0,0,0,0,0,16
Rob_Malley,0,0,0,0,0,16
CrisisGroup,0,0,0,0,0,16
AbuJamajem,0,0,0,0,0,16
karendeyoung1,0,0,0,0,0,16
smekhennet,0,0,0,0,0,16
tictoc,0,0,0,0,0,16
RajaAbdulrahim,0,0,0,0,0,16
Beccamurr,0,0,0,0,0,16
SEEDKurdistan,0,0,0,0,0,16
AllSurvivorsPro,0,0,0,0,0,16
YasserEljuboori,0,0,0,0,0,16
NadiaMuradBasee,0,0,0,0,0,16
Weissenberg7,0,0,0,0,0,16
cochetel,0,0,0,0,0,16
amnesty,0,2,0.653061,0.734375,173,28
WashPostPR,0,0,0,0,0,16
REACH_info,0,0,0,0,0,16
jomanaqaddour,0,0,0,0,0,16
emad_badi,0,0,0,0,0,16
SherineT,0,0,0,0,0,16
FreeShingal,0,0,0,0,0,16
ABCPolitics,0,0,0,0,0,16
RafifJ,0,0,0,0,0,16
SHeydemann,0,0,0,0,0,16
a_carboni,0,0,0,0,0,16
Oded121351,0,0,0,0,0,16
ECCHRBerlin,0,0,0,0,0,16
reportingLibya,0,0,0,0,0,16
JohnDrtrs,0,0,0,0,0,16
damianlight,0,0,0,0,0,28
reneengamau,0,0,0,0,0,28
carlatodd2,0,0,0,0,0,28
hann00na,0,0,0,0,0,28
GaurivanGulik,0,0,0,0,0,28
tandigi,0,0,0,0,0,28
angelasingh24,0,0,0,0,0,28
DevangPat,0,0,0,0,0,28
J_AR57,0,0,0,0,0,28
cute_MOHSIN_,0,0,0,0,0,28
PetMonkee,0,0,0,0,0,28
BlackWokfie,0,0,0,0,0,28
RPearshouse,0,0,0,0,0,28
TripAdvisor,0,0,0,0,0,28
OliviaCrellin,0,0,0,0,0,28
amnestyusa,0,2,0.711111,0.796875,157,28
LoujainHathloul,0,0,0,0,0,28
philipluther,0,0,0,0,0,28
laithzia,0,0,0,0,0,28
Maenst3r,0,0,0,0,0,28
kaufer,0,0,0,0,0,28
femeninna,0,0,0,0,0,28
funkybrownchick,0,0,0,0,0,28
afrobapho,0,0,0,0,0,28
SomosLaClara,0,0,0,0,0,28
AIPuertoRico,0,0,0,0,0,28
fifty262fifty,0,2,0.661871,0.744565,0,1
Oreo,0,0,0,0,0,1
Onnit,0,0,0,0,0,1
KidRock,0,0,0,0,0,1
Morgxn2001,0,0,0,0,0,1
sairasameerarao,0,0,0,0,0,1
troy_nichols,0,0,0,0,0,1
jenniferkwd1,0,0,0,0,0,1
Kaepernick7,0,0,0,0,0,1
LloydOsten,0,0,0,0,0,1
BarackObama,0,0,0,0,0,1
INheavenONearth,0,0,0,0,0,1
danicar80,0,0,0,0,0,1
JulianCastro,0,0,0,0,0,1
CNNPolitics,0,0,0,0,0,1
ChrisCuomo,0,0,0,0,0,1
hardball,0,0,0,0,0,1
JayInslee,0,0,0,0,0,28
Susan_FOP,0,0,0,0,0,1
KrisBrbr93,0,0,0,0,0,1
jacobsoboroff,0,0,0,0,0,1
FoxNews,0,0,0,0,0,1
asialynn1982,0,0,0,0,0,1
danobrien1972,0,0,0,0,0,1
HuffPost,0,0,0,0,0,1
Juanita13888097,0,0,0,0,0,1
MsBlaireWhite,0,0,0,0,0,1
American4Love,0,0,0,0,0,1
repjohnlewis,0,0,0,0,0,1
TheRevAl,0,0,0,0,0,1
KamosPanos,0,0,0,0,0,1
dima_jake,0,0,0,0,0,1
DailyCaller,0,0,0,0,0,1
gunpolicy,0,0,0,0,0,1
nickofapproval,0,0,0,0,0,1
TruthcastersTv,0,0,0,0,0,1
TheLazyGecko,0,0,0,0,0,1
HardballChris,0,0,0,0,0,1
homemadeguitars,0,0,0,0,0,1
armonkmike,0,0,0,0,0,1
Scattered211,0,0,0,0,0,1
npenzenstadler,0,0,0,0,0,1
ewarren,0,0,0,0,0,1
missygrammie,0,0,0,0,0,1
mansoortshams,0,0,0,0,0,1
_gracellen,0,0,0,0,0,1
tiktok_us,0,0,0,0,0,1
TheRock,0,0,0,0,0,1
Blackhawk_SQDN,0,0,0,0,0,1
1stArmoredDiv,0,0,0,0,0,1
947_QDR,0,0,0,0,0,1
CenturyLink,0,0,0,0,0,1
WRAL,0,0,0,0,0,1
WKNC_EOT,0,0,0,0,0,1
WNCN,0,0,0,0,0,1
salcedo_daniel,0,0,0,0,0,1
FIFAWorldCup,0,0,0,0,0,1
neymarjr,0,0,0,0,0,1
tthxmas,0,0,0,0,0,1
FredoFT_,0,0,0,0,0,1
Sandhills411,0,0,0,0,0,1
wolfblitzer,0,0,0,0,0,1
CNNSitRoom,0,0,0,0,0,1
82ndABNDiv,0,0,0,0,0,1
foxandfriends,0,0,0,0,0,1
PressSec,0,0,0,0,0,1
WKNC881,0,0,0,0,0,1
MarshawnLynch24,0,0,0,0,0,1
Raiders,0,0,0,0,0,1
derekcarrqb,0,0,0,0,0,1
sethrobson1,0,0,0,0,0,1
BryceCanyonNPS,0,0,0,0,0,1
TheDailyBunny,0,0,0,0,0,1
Crayola,0,0,0,0,0,1
1069Capital,0,0,0,0,0,1
liveuamar,0,1,1,1,0,5
lpc_ly,0,0,0,0,0,5
alwataniaTahrer,0,0,0,0,0,5
Step_Agency,0,0,0,0,0,5
anasanas84,0,0,0,0,0,5
aawsat_News,0,0,0,0,0,14
jisrtv,0,0,0,0,0,5
AlArabiya_Brk,0,0,0,0,0,5
SkyNewsArabia_B,0,0,0,0,0,35
thiqanewsagency,0,0,0,0,0,5
baladinetwork,0,0,0,0,0,5
IdlibPlus,0,0,0,0,0,5
alfuratagency,0,0,0,0,0,5
MasarPressNet,0,0,0,0,0,5
AlainBRK,0,0,0,0,0,5
syriapost1,0,0,0,0,0,5
AACanli,0,0,0,0,0,5
SyriawatanNews,0,0,0,0,0,5
emad_badish,0,0,0,0,0,5
paldf,0,0,0,0,0,5
RadioAlKul,0,0,0,0,0,5
mojobeirut,0,2,0.565891,0.616438,176,29
MoSalah,0,0,0,0,0,29
AFP_Beirut,0,0,0,0,0,29
JLo,0,0,0,0,0,29
AFPphoto,0,1,1,1,81,29
LayalAFP,0,0,0,0,0,29
rorydoylephoto,0,0,0,0,0,29
aarefwatadd,0,0,0,0,0,29
Slate,0,0,0,0,0,29
ZahraaGhandour,0,0,0,0,0,29
FilmFestLocarno,0,0,0,0,0,29
TheAtlantic,0,0,0,0,0,29
HenridAragon,0,0,0,0,0,29
SanaAjel,0,0,0,0,0,29
MattBors,0,0,0,0,0,29
deAdder,0,0,0,0,0,29
childreninwar,0,0,0,0,0,29
JoBassoul,0,0,0,0,0,29
afpfr,0,0,0,0,0,29
ivancouronne,0,0,0,0,0,29
AUB_Lebanon,0,0,0,0,0,29
FitchRatings,0,0,0,0,0,29
tonygabriel1,0,0,0,0,0,29
c_bertier,0,0,0,0,0,29
UNESCO_fr,0,0,0,0,0,29
domainechambord,0,0,0,0,0,29
LOrientLeJour,0,0,0,0,0,29
ifi_aub,0,0,0,0,0,29
SamarKanafani,0,0,0,0,0,29
luistatophoto,0,0,0,0,0,29
GhazalMia,0,0,0,0,0,29
arablit,0,0,0,0,0,29
brokenfrontier,0,0,0,0,0,29
KarrieFransman,0,0,0,0,0,29
AfricaCheck,0,0,0,0,0,29
The_NewArab,0,0,0,0,0,29
EliotHiggins,0,0,0,0,0,29
omar_hajkadour,0,0,0,0,0,29
MathildeDumazet,0,0,0,0,0,29
Sunniva_Rose,0,0,0,0,0,29
Lesjoursfr,0,0,0,0,0,29
JanesINTEL,0,0,0,0,0,29
WorldPressPhoto,0,0,0,0,0,29
intiocon,0,0,0,0,0,29
johanordonez,0,0,0,0,0,29
MBer12,0,0,0,0,0,29
gent_shkullaku,0,0,0,0,0,29
NazeerAlk,0,0,0,0,0,29
vasilymaximov,0,0,0,0,0,29
saidkhatib,0,0,0,0,0,29
kohsar,0,0,0,0,0,29
MananVatsyayana,0,0,0,0,0,29
AFPMladen,0,0,0,0,0,29
timothyaclary,0,0,0,0,0,29
rschemidt,0,0,0,0,0,29
mlongari,0,0,0,0,0,29
vivpix,0,0,0,0,0,29
mohmdabed,0,0,0,0,0,29
Money_Sharma,0,0,0,0,0,29
AntAFP,0,0,0,0,0,29
AFP_Sport,0,0,0,0,0,29
niklashallen,0,0,0,0,0,29
valmaconphoto,0,0,0,0,0,29
ugartep,0,0,0,0,0,29
oliscarff,0,0,0,0,0,29
FEFERBERG,0,0,0,0,0,29
Dibyangshus,0,0,0,0,0,29
photogator96,0,0,0,0,0,29
frankyzapata,0,0,0,0,0,29
AFPgraphics,0,0,0,0,0,29
johaynz,0,0,0,0,0,29
AHMADALRUBAYE,0,0,0,0,0,29
lacostacastro,0,0,0,0,0,29
Chandanphoto,0,0,0,0,0,29
cacaciotti,0,0,0,0,0,29
MahmudHams,0,0,0,0,0,29
wesselsjohn1,0,0,0,0,0,29
AFPAfrica,0,0,0,0,0,29
estrellafoto,0,0,0,0,0,29
LoicVenance,0,0,0,0,0,29
PrakashMathema,0,0,0,0,0,29
rarduengo,0,0,0,0,0,29
sonny_bali,0,0,0,0,0,29
yAP6ISlyALsj3iJ,0,2,0.944444,0.970588,0,0
NoorlLmoswy,0,0,0,0,0,0
Alfatmyat313,0,0,0,0,0,0
Ayar_Alhilfe,0,0,0,0,0,0
iraqii1990,0,0,0,0,0,0
AhadTv,0,0,0,0,0,0
JzGMUoLHugU97cv,0,0,0,0,0,0
Wajiih_ddas,0,0,0,0,0,0
laila_zainuddn_,0,0,0,0,0,0
5qxsN9lLdn1Nanl,0,1,1,1,0,30
qassim40000,0,0,0,0,0,30
WordDgail,0,0,0,0,0,30
SHH964,0,0,0,0,0,30
fYT7wcTCkszi6xl,0,0,0,0,0,30
solend28,0,0,0,0,0,30
kamikam,0,0,0,0,0,30
Sj0GDFeusss2vVZ,0,0,0,0,0,30
dulaimi_khalifa,0,0,0,0,0,30
jojo__6iq,0,0,0,0,0,30
NAS___1997,0,0,0,0,0,30
Alaa1997lo,0,0,0,0,0,30
almogahed313,0,0,0,0,0,30
AbbasHerez,0,0,0,0,0,30
suhaylaalkaabi,0,0,0,0,0,30
gottafria,0,0,0,0,0,30
B1ljEnSRK75G3VM,0,0,0,0,0,30
wehbi_malak,0,0,0,0,0,30
Invocation_313,0,0,0,0,0,30
3sh8_no,0,0,0,0,0,30
Alghamaray,0,0,0,0,0,30
adilsaadie,0,0,0,0,0,30
ba______z,0,0,0,0,0,30
xPdC6f,0,0,0,0,0,30
zahrat2017,0,0,0,0,0,30
LTkyJkLrJobLQV9,0,0,0,0,0,30
EdyCohen,0,0,0,0,0,6
SHoSHA2nop,0,0,0,0,0,30
apofaisall,0,0,0,0,0,30
AlNaharMoatasem,0,0,0,0,0,30
aertz5443,0,3,0.545906,0.618939,0,19
MustafaKamill,0,0,0,0,0,19
majidshingali,0,0,0,0,0,19
barcafcheroes,0,0,0,0,0,19
faigalsheakh,0,0,0,0,0,19
at1l62kmnk9WoS0,0,0,0,0,0,19
0mmh_,0,0,0,0,0,19
Brothersirq,0,0,0,0,0,19
nora_noor55,0,0,0,0,0,19
M25831068,0,0,0,0,0,19
araz_jawher,0,0,0,0,0,19
alhashimi_Tariq,0,0,0,0,0,19
k5M1TQcaCDfCraT,0,0,0,0,0,19
Ammar_Alhakeem,0,0,0,0,0,19
zaidabdulwahab,0,0,0,0,0,19
karzanhameed,0,0,0,0,0,19
ir___aq,0,0,0,0,0,19
laheebsam,0,0,0,0,0,19
aishaaldouri,0,0,0,0,0,19
nVwt1bDQLKynPuX,0,0,0,0,0,19
RaghadHassoon,0,0,0,0,0,19
dXURa8svC688blQ,0,0,0,0,0,19
FaisalModhsh,0,0,0,0,0,19
ABURAND73,0,0,0,0,0,19
Vd8Wq1JkEwIwtms,0,0,0,0,0,19
Rs3gTme,0,0,0,0,0,19
N_khalif,0,0,0,0,0,19
hc0orbVFNwk4grQ,0,0,0,0,0,19
rajaa739B80,0,0,0,0,0,19
gfZCl7UurUBWK9y,0,0,0,0,0,19
muntazer_zaidi,0,0,0,0,0,19
zween19,0,0,0,0,0,19
AmeenPress,0,0,0,0,0,19
Jewirq,0,0,0,0,0,19
AshrafAlHassani,0,0,0,0,0,19
sahaider75,0,0,0,0,0,19
rqyt575,0,0,0,0,0,19
mstkshf9,0,0,0,0,0,19
iraqitweet,0,0,0,0,0,19
UKinIraq,0,0,0,0,0,14
JonWilksFCO,0,0,0,0,0,14
Sarbagh,0,0,0,0,0,14
Pontifex,0,0,0,0,0,14
EmineErdogan,0,0,0,0,0,14
RTErdogan,0,0,0,0,0,14
sabellosi,0,0,0,0,0,14
FedericaMog,0,0,0,0,0,14
Eric_Strating,0,0,0,0,0,14
KingAbdullahII,0,0,0,0,0,14
murad_ismael,0,0,0,0,0,14
SenDuckworth,0,0,0,0,0,14
sinansm,0,0,0,0,0,14
CNET,0,0,0,0,0,14
xendanweb,0,0,0,0,0,14
vandentoorn,0,0,0,0,0,14
MzcCY48mFeyS1ly,0,4,0.341975,0.371239,0,31
Abnalsdr_313,0,0,0,0,0,31
jamal_gaafer,0,0,0,0,0,31
zaidaliallawi,0,3,0.453237,0.560847,0,6
eraada2015,0,0,0,0,0,6
HuseinAraab,0,0,0,0,0,6
Jasemmohamed14,0,0,0,0,0,6
TAljibory,0,0,0,0,0,6
Naser23Abu,0,0,0,0,0,6
57_nasser,0,0,0,0,0,6
76Dr,0,0,0,0,0,6
WisamMohammed4,0,0,0,0,0,6
brj202031,0,0,0,0,0,6
ibrahimalialawi,0,0,0,0,0,6
iraqmuseum881,0,0,0,0,0,6
pVfljLSJnp6gDdl,0,0,0,0,0,6
AlkhabazMutaz,0,0,0,0,0,6
mohammed2jehad,0,0,0,0,0,6
abdulla_shh,0,0,0,0,0,6
sattar70,0,0,0,0,0,6
AShakargi,0,0,0,0,0,6
eraadateam,0,0,0,0,0,6
AmmarTallal,0,0,0,0,0,6
KaWm0TKmO8WGmGm,0,0,0,0,0,6
SalahAlarbawi,0,0,0,0,0,6
FHh7AYetOdyGUMU,0,0,0,0,0,6
YaserAlwessy,0,0,0,0,0,6
8KXS2Iq3JAPEDvi,0,4,0.361429,0.467721,0,0
h_Musawi_93,0,0,0,0,0,21
KHAMG123,0,0,0,0,0,0
khudaair,0,0,0,0,0,0
Baqaya6,0,0,0,0,0,0
q4tC1ZyQIRlSHWV,0,0,0,0,0,0
M____H200,0,0,0,0,0,0
LRH6WM156ZnQNgp,0,0,0,0,0,0
alirakyaliraky,0,0,0,0,0,0
ndream2,0,0,0,0,0,0
Hc6tG,0,0,0,0,0,0
asaadalnaseri,0,0,0,0,0,0
omsoud111,0,0,0,0,0,0
ShSQ8,0,0,0,0,0,0
AAlqalaf78,0,0,0,0,0,0
Q8Alzeeen,0,0,0,0,0,0
B_A_TT,0,0,0,0,0,0
shosho777ss_,0,0,0,0,0,0
SHKaram12,0,0,0,0,0,0
s_almatrood,0,0,0,0,0,0
anoosad6,0,0,0,0,0,0
Tatbeer203,0,0,0,0,0,0
mssy700,0,0,0,0,0,0
R_ALKAWTHAR,0,0,0,0,0,0
gxdgjnbbvbnkk,0,0,0,0,0,0
r5yKJo1mgl0EisE,0,0,0,0,0,0
zeenabsaad,0,0,0,0,0,0
zahraa_90a,0,0,0,0,0,0
AWoOB3nyEQdNR3q,0,0,0,0,0,0
Ssaif2001,0,0,0,0,0,0
nariman1098,0,0,0,0,0,0
THAMER8912111,0,0,0,0,0,0
iraq_of_,0,0,0,0,0,0
taafalebaa22222,0,0,0,0,0,0
sadiqsabty,0,0,0,0,0,0
hnnahh333,0,0,0,0,0,0
Al_Zh37,0,0,0,0,0,0
mnh246,0,0,0,0,0,0
4Shia,0,0,0,0,0,0
mehdi_2002,0,0,0,0,0,0
almukber,0,0,0,0,0,0
J3jGwIg6YzEhAjv,0,0,0,0,0,0
Ali64439202,0,0,0,0,0,0
T17cjo3tuzeoFkZ,0,0,0,0,0,0
Jgyi16,0,1,1,1,0,33
forcabarca_ar,0,0,0,0,0,33
ElkasmiDriss,0,0,0,0,0,33
BarcaArabNet,0,0,0,0,0,33
Ali_Dalow,0,0,0,0,0,33
RiquiPuig,0,0,0,0,0,33
FCBW_A7,0,0,0,0,0,33
Barccelonii,0,0,0,0,0,33
Capitan_Barca,0,0,0,0,0,33
hmikitani,0,0,0,0,0,33
_asohawlery,0,0,0,0,0,33
qassim177,0,0,0,0,0,33
majed122122,0,0,0,0,0,33
xAbuKhalid_FCB,0,0,0,0,0,33
FCBeaut,0,0,0,0,0,33
iiil_D,0,0,0,0,0,33
JEFAZO_FCB,0,0,0,0,0,33
Nadjib__FCB,0,0,0,0,0,33
abo_naser91,0,0,0,0,0,33
ahmedameer86,0,0,0,0,0,33
11DreamTeam,0,0,0,0,0,33
3zozFCB,0,0,0,0,0,33
Hannibal_Aporta,0,0,0,0,0,33
fc_mota3a9eeb,0,0,0,0,0,33
Atleti_Arr,0,0,0,0,0,33
Fvilla7,0,0,0,0,0,33
ELRey_FCB,0,0,0,0,0,33
omar_alshbrm,0,0,0,0,0,33
Philosopherpep,0,0,0,0,0,33
SirFhad,0,0,0,0,0,33
Barcelona_M30,0,0,0,0,0,33
kn1_8,0,0,0,0,0,33
fact_footba11,0,0,0,0,0,33
EL_President_,0,0,0,0,0,33
realmadridarab,0,0,0,0,0,33
Mfcb8_,0,0,0,0,0,33
Areej7_ATM,0,0,0,0,0,33
3flnqe14,0,0,0,0,0,33
3FInQe,0,0,0,0,0,33
SakerSport,0,0,0,0,0,33
ahmed_des95,0,0,0,0,0,33
Nsoo7y,0,0,0,0,0,33
mohammedawaad,0,0,0,0,0,33
salmaniho,0,0,0,0,0,33
Mirkatoo,0,0,0,0,0,33
barcaasiri,0,0,0,0,0,33
xPrinC1,0,0,0,0,0,33
MZAHRAN5,0,0,0,0,0,33
Ole_fb,0,0,0,0,0,33
nadiem_suliman,0,0,0,0,0,33
juadalhindauy1,0,4,0.355167,0.453552,0,0
alenezi_mr,0,0,0,0,0,4
Drnaeemyasir,0,0,0,0,0,0
PanadolAli,0,0,0,0,0,0
mesopodentia,0,0,0,0,0,0
AlsaadRafah,0,0,0,0,0,0
mo7amed_321,0,0,0,0,0,0
Mansorryaan,0,0,0,0,0,0
MuhammadSmiry,0,0,0,0,0,0
aaeeii2020,0,0,0,0,0,0
HNOODGAZA,0,0,0,0,0,0
zahed_felemban,0,0,0,0,0,0
albhranyhbyb1,0,0,0,0,0,0
shadowofhope1,0,0,0,0,0,0
NLH_MASKEEN,0,0,0,0,0,0
yahiahusain,0,0,0,0,0,0
aaas071,0,0,0,0,0,0
Dohmi_Z,0,0,0,0,0,0
1_raylin,0,0,0,0,0,0
Avaaz,0,0,0,0,0,0
lkproudliberal,0,0,0,0,0,0
nawaf_dono,0,0,0,0,0,0
Tameemi,0,0,0,0,0,0
MulhamH,0,0,0,0,0,0
dralzaaq,0,0,0,0,0,0
falak_ae,0,0,0,0,0,0
majedalfarei,0,0,0,0,0,0
AMCAS_ME,0,0,0,0,0,0
MAlshuail,0,0,0,0,0,0
ibrahimaljarwan,0,0,0,0,0,0
m_es20,0,0,0,0,0,0
apod,0,0,0,0,0,0
Great_Space_Sam,0,0,0,0,0,0
hsss_sa,0,0,0,0,0,0
alwatan_pal,0,0,0,0,0,0
baselkaadeh,0,0,0,0,0,0
a_m_alborno,0,0,0,0,0,0
aisha_ahs,0,0,0,0,0,0
JiabSxm,0,0,0,0,0,0
jr_jihane,0,0,0,0,0,0
DibAdam,0,0,0,0,0,0
AhmadAlgohbary,0,0,0,0,0,0
CAATuk,0,0,0,0,0,0
aalaw901,0,1,1,1,0,6
RrSMGFrrST,0,0,0,0,0,6
Remax1437,0,0,0,0,0,6
wjQX7j7RtCXCvEi,0,0,0,0,0,6
shahad21744753,0,0,0,0,0,6
XGPrhHthNw2cunp,0,0,0,0,0,6
PKl8cYvtGXnbHEA,0,0,0,0,0,6
azozmuti,0,0,0,0,0,6
8qkfaubOejFnz0t,0,0,0,0,0,6
yassenalyasiri,0,0,0,0,0,6
MousawiBahrani,0,0,0,0,0,6
kadhem247,0,0,0,0,0,6
KirkukIt,0,0,0,0,0,6
flvYzeJdvYtIB1w,0,0,0,0,0,6
BXZDUllVjETtTr6,0,0,0,0,0,6
EKpfAQBN7K3KCAS,0,0,0,0,0,6
3YESSARIII,0,0,0,0,0,6
qpostsnow,0,0,0,0,0,6
mohamedshia,0,0,0,0,0,6
rabiteislamiya1,0,0,0,0,0,6
FatmaAl39326724,0,0,0,0,0,6
JaburMr,0,0,0,0,0,6
i8nElFkufKPXjb6,0,0,0,0,0,6
GAljupory,0,0,0,0,0,6
AdelSalman19,0,0,0,0,0,6
khmees20002,0,0,0,0,0,6
t_thseen,0,0,0,0,0,6
biYRP3KRorIisgL,0,0,0,0,0,6
Mehdi_AlShuai,0,0,0,0,0,6
ali238709,0,0,0,0,0,6
abdulamir_12,0,0,0,0,0,6
Maherasaadi,0,0,0,0,0,6
Mohamme17899113,0,0,0,0,0,6
Israa_alqahoom,0,0,0,0,0,6
hBcIC9JwwxL01WS,0,0,0,0,0,6
z7gD3okogDfRGGi,0,0,0,0,0,6
Shariatei,0,0,0,0,0,6
Qualitynet_q8,0,0,0,0,0,6
AdmAlsaiad,0,0,0,0,0,6
Hassanh28180588,0,0,0,0,0,6
M_ska98d,0,4,0.35806,0.458831,0,35
RTarabic_Bn,0,0,0,0,0,35
mmsh1819,0,0,0,0,0,35
AlMayadeenNews,0,1,1,1,4,35
RTarabic,0,0,0,0,0,35
3lom_ahlulbayt,0,0,0,0,0,35
_3Ashq_alzahraa,0,0,0,0,0,35
DrAliAlrabieei,0,0,0,0,0,35
alkuwaityaaa,0,0,0,0,0,35
hussain_rain,0,0,0,0,0,35
altameemii_,0,0,0,0,0,35
xviyy,0,0,0,0,0,35
requister2,0,0,0,0,0,35
almarieibrahim,0,0,0,0,0,35
ksaii4,0,0,0,0,0,35
BntSsssss1,0,0,0,0,0,35
ParisRoozlkjhg,0,0,0,0,0,35
1974basil,0,0,0,0,0,35
s_motrfh_uae,0,0,0,0,0,35
KSAUSE4,0,0,0,0,0,35
ayyshaa37,0,0,0,0,0,35
Fhood373,0,0,0,0,0,35
kdjzi,0,0,0,0,0,35
mdrhim,0,0,0,0,0,35
ufo136,0,0,0,0,0,35
KyLZWXJQA7QPy4u,0,0,0,0,0,35
JIfg8T6I5qrEL7d,0,0,0,0,0,35
abdilaziz_511,0,0,0,0,0,35
dB0JRucX1yECRCe,0,0,0,0,0,35
sheree105,0,0,0,0,0,35
bodyguardz1,0,0,0,0,0,35
69sIWASmBA3Zpe1,0,0,0,0,0,35
arab251,0,0,0,0,0,35
3bdull71,0,0,0,0,0,35
3aaadlTo,0,0,0,0,0,35
binbanii,0,0,0,0,0,35
khatimalshammar,0,0,0,0,0,35
